Game Title,Console,Genre,Publisher,Developer,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq
Rayman Legends,XOne,Platform,Ubisoft,Ubisoft Montpellier,7.101890450799806,0.38,0.13,0.0,0.22,0.03,2014,1012,30
FIFA 14,PC,Sports,EA Sports,EA Canada,7.101890450799806,0.38,0.01,0.0,0.35,0.02,2013,540,292
Cabela's Dangerous Hunts 2009,Wii,Sports,Activision,Activision,7.101890450799806,0.38,0.35,0.0,0.0,0.03,2008,1044,101
Pro Evolution Soccer 2011 3D,3DS,Sports,Konami,Konami,7.5,0.38,0.11,0.11,0.13,0.02,2011,769,409
Naruto: Clash of Ninja Revolution 2,Wii,Fighting,Tomy Corporation,8ing/Raizing,7.101890450799806,0.39,0.34,0.0,0.02,0.03,2008,15,7
Hunter: The Reckoning,XB,Action,Interplay,High Voltage Software,7.8,0.38,0.28,0.0,0.08,0.01,2002,41,69
Marvel: Ultimate Alliance,PS3,Role-Playing,Activision,Raven Software,7.7,0.38,0.33,0.0,0.02,0.03,2006,1044,25
Shin Megami Tensei: Devil Summoner,SAT,Role-Playing,Atlus,Atlus Co.,7.101890450799806,0.38,0.0,0.38,0.0,0.0,1995,226,32
Lego Marvel Super Heroes: Universe in Peril,DS,Action,Warner Bros. Interactive Entertainment,TT Fusion,7.101890450799806,0.38,0.22,0.0,0.13,0.03,2013,166,44
Saints Row: The Third,PC,Action,THQ,Volition Inc.,8.3,0.38,0.16,0.0,0.16,0.05,2011,726,30
Ninja: Shadow of Darkness,PS,Action,Eidos Interactive,Unknown,7.101890450799806,0.38,0.21,0.0,0.14,0.02,1998,209,439
Iron Man 2,PSP,Action,Sega,"Sega Studios, San Francisco",7.101890450799806,0.39,0.18,0.0,0.13,0.08,2010,640,5
Wario Land II (GBC),GB,Platform,Nintendo,Nintendo R&D1,7.101890450799806,0.38,0.0,0.38,0.0,0.0,1999,383,7
Hangman,2600,Puzzle,Atari,Atari,7.101890450799806,0.38,0.35,0.0,0.02,0.0,1978,335,72
Sega Superstars Tennis,PS2,Sports,Sega,Sumo Digital,6.9,0.38,0.1,0.0,0.0,0.28,2008,640,39
The Dog Island,Wii,Adventure,Ubisoft,Yuke's Media Creations,7.101890450799806,0.38,0.34,0.0,0.01,0.03,2008,1012,22
Harry Potter and the Prisoner of Azkaban,GC,Adventure,Electronic Arts,Electronic Arts,7.101890450799806,0.38,0.29,0.0,0.08,0.01,2004,843,63
NFL GameDay 2002,PS2,Sports,Sony Computer Entertainment,Red Zone Entertainment,7.101890450799806,0.3899999999999999,0.19,0.0,0.15,0.05,2001,568,3
Brunswick Pro Bowling,Wii,Sports,Crave Entertainment,Point of View,7.101890450799806,0.39,0.35,0.0,0.01,0.03,2007,149,46
Tamagotchi Connection: Corner Shop 3,DS,Simulation,Namco Bandai,NanaOn-Sha,7.101890450799806,0.38,0.06,0.31,0.0,0.01,2008,333,5
Mercenaries 2: World in Flames,PS2,Shooter,Electronic Arts,Pi Studios,7.101890450799806,0.38,0.21,0.0,0.0,0.17,2008,843,1
Final Fantasy Adventure,GB,Adventure,Square,Square,9.0,0.38,0.0,0.38,0.0,0.0,1991,28,3
Madagascar: Escape 2 Africa,PS2,Action,Activision,Idol Minds,7.101890450799806,0.38,0.12,0.0,0.0,0.26,2008,1044,4
Scooby-Doo! and the Spooky Swamp,DS,Action,Warner Bros. Interactive,Torus Games,7.101890450799806,0.38,0.25,0.0,0.1,0.03,2010,126,58
Gravitar,2600,Action,Atari,Atari,7.101890450799806,0.38,0.35,0.0,0.02,0.0,1983,335,72
Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,Racing,Human Entertainment,Human Entertainment,7.101890450799806,0.39,0.0,0.36,0.0,0.03,1998,11,10
Virtua Tennis 2009,PS3,Sports,Sega,Sumo Digital,6.6,0.38,0.09,0.0,0.22,0.06,2009,640,39
Pokémon Channel,GC,Adventure,Nintendo,Ambrella,5.2,0.38,0.24,0.07,0.06,0.01,2003,383,4
Dancing with the Stars: We Dance!,Wii,Misc,Activision,Zoe Mode,7.101890450799806,0.38,0.35,0.0,0.0,0.03,2008,1044,32
Ghost Trick: Phantom Detective,DS,Adventure,Capcom,Capcom,8.2,0.39,0.17,0.12,0.08,0.02,2011,437,294
Dora The Explorer: Dora Saves the Snow Princess,PS2,Platform,2K Play,High Voltage Software,7.101890450799806,0.3899999999999999,0.19,0.0,0.15,0.05,2008,36,69
Disney's Lilo & Stitch 2: Hamsterveil Havoc,GBA,Action,Buena Vista,Climax,7.101890450799806,0.38,0.27,0.0,0.1,0.01,2004,38,1
Mobile Suit Gundam version 2.0,PS,Action,Bandai,Unknown,7.101890450799806,0.38,0.0,0.36,0.0,0.02,1996,151,439
The Incredible Hulk,PS2,Action,Sega,Edge of Reality,7.101890450799806,0.38,0.32,0.0,0.01,0.05,2008,640,26
NBA 2K7,PS3,Sports,2K Sports,Visual Concepts,8.1,0.38,0.3,0.0,0.04,0.03,2006,183,134
Tiger Woods PGA Tour 08,PSP,Sports,Electronic Arts,EA Tiburon,7.5,0.38,0.14,0.0,0.15,0.09,2007,843,193
NCAA Final Four 2000,PS,Sports,989 Sports,989 Sports,7.101890450799806,0.38,0.21,0.0,0.14,0.02,1999,1,35
FIFA 13,PC,Sports,EA Sports,EA Canada,7.101890450799806,0.38,0.02,0.0,0.32,0.04,2012,540,292
Yoshi Touch & Go,DS,Platform,Nintendo,Nintendo EAD,7.101890450799806,0.39,0.34,0.0,0.02,0.03,2005,383,15
Monster Jam: Path of Destruction,DS,Racing,Activision,Virtuos,7.101890450799806,0.38,0.34,0.0,0.0,0.03,2010,1044,15
FlatOut,PS2,Racing,Empire Interactive,Bugbear Entertainment,7.101890450799806,0.3899999999999999,0.19,0.0,0.15,0.05,2005,34,11
MX vs. ATV Untamed,PS2,Racing,THQ,Rainbow Studios,7.101890450799806,0.38,0.32,0.0,0.01,0.05,2007,726,51
Rogue Trip: Vacation 2012,PS,Racing,GT Interactive,SingleTrac,7.101890450799806,0.38,0.21,0.0,0.14,0.02,1998,26,8
Need for Speed: Nitro,DS,Racing,Electronic Arts,EA Montreal,7.2,0.38,0.21,0.0,0.13,0.04,2009,843,15
Moto Racer World Tour,PS,Racing,Infogrames,Delphine Software International,7.101890450799806,0.38,0.21,0.0,0.14,0.02,2000,61,6
Jam Sessions: Sing and Play Guitar (US sales),DS,Misc,Ubisoft,Plato,7.101890450799806,0.38,0.38,0.0,0.0,0.0,2007,1012,2
Bratz: Rock Angelz,PS2,Misc,THQ,Blitz Games,7.101890450799806,0.3899999999999999,0.19,0.0,0.15,0.05,2005,726,64
ESPN College Hoops 2K5,XB,Sports,Sega,Visual Concepts,7.101890450799806,0.38,0.29,0.0,0.08,0.01,2004,640,134
The Cat in the Hat,GBA,Platform,Jack of All Games,NewKidCo,7.101890450799806,0.38,0.27,0.0,0.1,0.01,2005,4,1
Raving Rabbids: Travel in Time 3D,3DS,Platform,Ubisoft,Ubisoft Paris,5.8,0.3899999999999999,0.11,0.0,0.24,0.04,2011,1012,67
Ice Age: Dawn of the Dinosaurs,DS,Platform,Activision,Artificial Mind and Movement,5.0,0.3899999999999999,0.2,0.0,0.15,0.04,2009,1044,69
Metal Gear Solid HD Collection,X360,Action,Konami,Bluepoint Games,9.2,0.38,0.25,0.0,0.1,0.03,2011,769,11
Wii Sports Club,WiiU,Sports,Nintendo,Nintendo,6.7,0.38,0.17,0.04,0.14,0.03,2014,383,58
NCAA Football 08,PS3,Sports,Electronic Arts,EA Tiburon,7.101890450799806,0.38,0.35,0.0,0.0,0.03,2007,843,193
Peppa Pig: The Game,Wii,Misc,Pinnacle,Asylum Entertainment,7.101890450799806,0.38,0.0,0.0,0.34,0.03,2009,3,11
Evil Dead: Fistfull of Boomstick,PS2,Action,THQ,VIS Entertainment,7.101890450799806,0.3899999999999999,0.19,0.0,0.15,0.05,2003,726,13
Grandia Xtreme,PS2,Role-Playing,Enix,Game Arts,6.7,0.39,0.07,0.25,0.05,0.02,2002,15,20
Looney Tunes: Acme Arsenal,PS2,Action,Warner Bros. Interactive,Red Tribe,7.101890450799806,0.3899999999999999,0.19,0.0,0.15,0.05,2007,126,7
Ice Age,GBA,Action,Ubisoft,A2M,4.2,0.38,0.27,0.0,0.1,0.01,2002,1012,10
Headhunter,PS2,Action,Sega,Amuze,7.101890450799806,0.3899999999999999,0.19,0.0,0.15,0.05,2002,640,3
Wipeout 2048,PSV,Racing,Sony Computer Entertainment,Studio Liverpool,7.101890450799806,0.38,0.13,0.0,0.19,0.06,2012,568,9
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,Fighting,Namco Bandai,CyberConnect2,7.101890450799806,0.39,0.13,0.19,0.04,0.03,2010,333,35
Marvel Nemesis: Rise of the Imperfects,GC,Fighting,Electronic Arts,Nihilistic Software,6.0,0.39,0.3,0.0,0.08,0.01,2005,843,7
WWE SmackDown vs. Raw 2011,PS2,Fighting,THQ,JAKKS Pacific,7.101890450799806,0.38,0.24,0.0,0.07,0.07,2010,726,10
Tales of Hearts R,PSV,Role-Playing,Namco Bandai Games,7thChord,7.101890450799806,0.39,0.11,0.09,0.12,0.07,2014,327,3
Viking: Battle for Asgard,PS3,Action,Sega,The Creative Assembly,6.6,0.39,0.14,0.0,0.18,0.07,2008,640,18
Mini-Yonku GB: Let's & Go!!,GB,Strategy,ASCII Entertainment,Jupiter Multimedia,7.101890450799806,0.37,0.0,0.37,0.0,0.0,1997,23,7
Firewall: Zero Hour,PS4,Shooter,Sony Interactive Entertainment,First Contact Entertainment Inc.,7.101890450799806,0.38,0.14,0.02,0.16,0.06,2018,39,1
ZhuZhu Pets: Featuring The Wild Bunch,Wii,Simulation,Activision,Black Lantern Studios,7.101890450799806,0.37,0.31,0.0,0.03,0.03,2010,1044,41
DiRT 2,Wii,Racing,Codemasters,Codemasters,4.6,0.37,0.1,0.0,0.23,0.04,2009,168,75
Dawn of Discovery,PC,Simulation,Ubisoft,Related Designs,8.4,0.37,0.0,0.0,0.32,0.05,2009,1012,1
The Sims 2: Castaway,PS2,Simulation,Electronic Arts,Maxis,7.101890450799806,0.37,0.3,0.0,0.01,0.05,2007,843,71
Kingdom Under Fire: Circle of Doom,X360,Role-Playing,Microsoft,Blue Side,7.101890450799806,0.3799999999999999,0.18,0.04,0.12,0.04,2008,38,1
Tobal 2,PS,Fighting,Square,DreamFactory,7.101890450799806,0.37,0.0,0.35,0.0,0.02,1997,28,6
Custom Robo,GC,Fighting,Nintendo,Noise Inc.,7.101890450799806,0.37,0.29,0.0,0.07,0.01,2004,383,5
EA Sports MMA,PS3,Fighting,EA Sports,EA Tiburon,7.6,0.37,0.16,0.01,0.14,0.06,2010,540,193
Naruto Shippuden: Ninja Destiny 2,DS,Fighting,Tomy Corporation,Dream Factory,7.101890450799806,0.37,0.19,0.13,0.03,0.02,2009,15,1
Virtua Fighter 3tb,DC,Fighting,Sega,Sega,8.1,0.37,0.0,0.37,0.0,0.0,1999,640,154
Thief,PS3,Action,Square Enix,Eidos Montreal,7.101890450799806,0.38,0.1,0.03,0.19,0.06,2014,209,11
Scooby-Doo! Classic Creep Capers,N64,Action,THQ,Terraglyph Interactive Studios,7.101890450799806,0.37,0.3,0.0,0.06,0.0,2000,726,3
Yarudora Series Vol.1: Double Cast,PS,Adventure,Sony Computer Entertainment,Sugar & Rockets,7.101890450799806,0.37,0.0,0.35,0.0,0.02,1998,568,4
Overlord: Dark Legend,Wii,Adventure,Codemasters,Climax Group,7.0,0.37,0.11,0.0,0.22,0.04,2009,168,50
Dreamworks Madagascar Kartz,DS,Racing,Activision,Virtuos,7.101890450799806,0.37,0.25,0.0,0.08,0.03,2009,1044,15
Burnout Paradise Remastered,PS4,Racing,Electronic Arts,Stellar Entertainment,8.0,0.37,0.08,0.01,0.22,0.06,2018,843,2
Juiced 2: Hot Import Nights,PSP,Racing,THQ,Juice Games,7.101890450799806,0.37,0.06,0.0,0.2,0.11,2007,726,10
Need for Speed: Hot Pursuit,PC,Racing,Electronic Arts,Criterion Games,8.9,0.37,0.12,0.0,0.2,0.05,2010,843,31
Batman: Arkham City Armored Edition,WiiU,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,8.6,0.37,0.16,0.0,0.18,0.03,2012,166,12
Minecraft,3DS,Misc,Nintendo,Other Ocean Interactive,6.7,0.37,0.33,0.0,0.0,0.04,2017,383,9
Go Vacation,NS,Misc,Nintendo,Bandai Namco Studios,7.101890450799806,0.38,0.12,0.01,0.22,0.03,2018,383,2
Guitar Hero On Tour: Modern Hits,DS,Misc,Activision,Activision,7.3,0.37,0.13,0.0,0.2,0.04,2009,1044,101
Trivial Pursuit,X360,Misc,Electronic Arts,Adrenalin Interactive,7.101890450799806,0.37,0.12,0.0,0.21,0.04,2009,843,5
Green Day: Rock Band,Wii,Misc,MTV Games,Harmonix Music Systems,7.101890450799806,0.37,0.22,0.0,0.12,0.03,2010,44,62
NFL Street 2 Unleashed,PSP,Sports,Electronic Arts,EA Tiburon,7.4,0.37,0.34,0.0,0.0,0.03,2005,843,193
FIFA Street 2,PS2,Sports,EA Sports BIG,EA Canada,7.101890450799806,0.37,0.17,0.02,0.13,0.04,2006,47,292
Bottom of the 9th,N64,Sports,Konami,Konami Computer Entertainment Osaka,7.101890450799806,0.37,0.37,0.0,0.0,0.0,1999,769,26
Skate,PS3,Sports,Electronic Arts,EA Black Box,7.101890450799806,0.37,0.29,0.0,0.04,0.03,2007,843,48
High Heat Major League Baseball 2003,PS2,Sports,3DO,3DO,7.101890450799806,0.37,0.18,0.0,0.14,0.05,2002,45,34
Super Formation Soccer 94,SNES,Sports,Human Entertainment,Human Entertainment,7.101890450799806,0.37,0.0,0.37,0.0,0.0,1994,11,10
Barbie Horse Adventures: Blue Ribbon Race,GBA,Sports,Knowledge Adventure,Mobius Entertainment,7.101890450799806,0.37,0.26,0.0,0.1,0.01,2003,5,7
Kotoba no Puzzle: Mojipittan DS,DS,Puzzle,Namco Bandai,Bandai Namco Games,7.101890450799806,0.37,0.0,0.37,0.0,0.0,2007,333,209
NHL 15,PS3,Sports,EA Sports,EA Canada,7.101890450799806,0.38,0.22,0.0,0.09,0.07,2014,540,292
NBA 2K10,Wii,Sports,2K Sports,Visual Concepts,5.1,0.37,0.34,0.0,0.0,0.03,2009,183,134
Tiger Woods PGA Tour 09,PS2,Sports,EA Sports,EA Tiburon,7.101890450799806,0.37,0.16,0.0,0.0,0.21,2008,540,193
NCAA Football 07,PSP,Sports,Electronic Arts,EA Sports,7.6,0.37,0.34,0.0,0.0,0.03,2006,843,45
Cabela's Deer Hunt 2005 Season,PS2,Sports,Activision,Sand Grain Studios,7.101890450799806,0.37,0.18,0.0,0.14,0.05,2004,1044,18
Rec Room Games,Wii,Sports,Destineer,Arcade Moon,7.101890450799806,0.38,0.35,0.0,0.0,0.03,2009,76,4
Virtua Tennis 2009,Wii,Sports,Sega,Sumo Digital,7.3,0.37,0.12,0.0,0.21,0.04,2009,640,39
WWE 2K17,PS3,Sports,2K Games,Yuke's,7.101890450799806,0.37,0.11,0.0,0.19,0.06,2016,121,30
The BIGS,Wii,Sports,2K Sports,Blue Castle Games,7.101890450799806,0.37,0.34,0.0,0.0,0.03,2007,183,17
LEGO Batman 2: DC Super Heroes,PSV,Action-Adventure,Warner Bros. Interactive Entertainment,TT Fusion,7.101890450799806,0.37,0.16,0.0,0.13,0.08,2012,166,44
Resident Evil: Origins Collection,PS4,Action-Adventure,Capcom,Capcom,7.101890450799806,0.37,0.07,0.07,0.18,0.05,2016,437,294
Major League Baseball 2K6,X360,Sports,2K Sports,Kush Games,6.3,0.37,0.34,0.0,0.0,0.03,2006,183,28
NBA Inside Drive 2002,XB,Sports,Microsoft,High Voltage Software,7.101890450799806,0.37,0.28,0.0,0.08,0.01,2002,38,69
Cabela's Big Game Hunter 2012,Wii,Sports,Activision,Activision,7.101890450799806,0.37,0.33,0.0,0.02,0.02,2011,1044,101
Reel Fishing III,PS2,Sports,Natsume,Natsume,7.101890450799806,0.37,0.18,0.0,0.14,0.05,2003,78,33
Middle-Earth: Shadow of Mordor,PC,Action,Warner Bros. Interactive Entertainment,Monolith Productions,7.101890450799806,0.37,0.14,0.0,0.2,0.03,2014,166,15
Spider-Man: Friend or Foe,PS2,Action,Activision,Next Level Games,5.4,0.37,0.31,0.0,0.01,0.05,2007,1044,9
Pac-Man World 2,GC,Platform,Namco,Namco,7.5,0.37,0.28,0.0,0.07,0.01,2002,175,114
The Legend of Spyro: A New Beginning,DS,Platform,Sierra Entertainment,Amaze Entertainment,7.1,0.37,0.33,0.0,0.01,0.03,2006,75,36
The Legend of Spyro: The Eternal Night,DS,Platform,Sierra Entertainment,Amaze Entertainment,7.101890450799806,0.37,0.32,0.0,0.02,0.03,2007,75,36
Sonic Lost World,WiiU,Platform,Sega,Sonic Team,6.0,0.37,0.2,0.01,0.13,0.03,2013,640,60
Castlevania: Order of Ecclesia,DS,Platform,Konami,Konami,8.2,0.37,0.27,0.04,0.03,0.03,2008,769,409
"Monsters, Inc. Scream Arena",GC,Platform,THQ,Radical Entertainment,3.8,0.37,0.29,0.0,0.07,0.01,2002,726,47
Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,GBA,Adventure,Square Enix,TOSE Software,7.101890450799806,0.37,0.0,0.36,0.0,0.01,2003,209,15
Harry Potter and the Order of the Phoenix,PSP,Adventure,Electronic Arts,EA UK,4.8,0.37,0.1,0.0,0.17,0.1,2007,843,3
Rise of the Tomb Raider,X360,Adventure,Square Enix,Crystal Dynamics,7.101890450799806,0.37,0.21,0.0,0.12,0.03,2015,209,45
"999: Nine Hours, Nine Persons, Nine Doors",DS,Adventure,Aksys Games,Spike,7.9,0.37,0.31,0.03,0.0,0.02,2010,105,33
Super Robot Taisen EX,SNES,Strategy,Banpresto,WinkySoft,7.101890450799806,0.37,0.0,0.37,0.0,0.0,1994,62,7
Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,N64,Role-Playing,ChunSoft,ChunSoft,7.101890450799806,0.37,0.0,0.32,0.0,0.05,2000,17,28
Shin Megami Tensei IV: Apocalypse,3DS,Role-Playing,Atlus,Atlus,8.1,0.38,0.15,0.16,0.05,0.02,2016,226,24
Vampyr,PS4,Role-Playing,Focus Home Interactive,DONTNOD Entertainment,7.101890450799806,0.37,0.12,0.0,0.19,0.06,2018,81,7
Dungeon Siege III,X360,Role-Playing,Square Enix,Obsidian Entertainment,7.2,0.37,0.21,0.01,0.12,0.03,2011,209,23
Rune Factory: Frontier,Wii,Role-Playing,Xseed Games,Neverland Company,7.9,0.37,0.16,0.04,0.13,0.03,2009,79,13
Defiance,PS3,Action,Trion Worlds,Trion Worlds,7.101890450799806,0.37,0.19,0.0,0.12,0.06,2013,4,4
Tomb Raider: Legend,X360,Action,Eidos Interactive,Crystal Dynamics,8.1,0.38,0.27,0.01,0.07,0.03,2006,209,45
Mini Ninjas,Wii,Action,Eidos Interactive,IO Interactive,7.6,0.37,0.16,0.0,0.17,0.04,2009,209,31
Warriors Orochi 2,PS3,Action,Tecmo Koei,Omega Force,7.101890450799806,0.37,0.0,0.37,0.0,0.0,2012,196,145
Ultimate Spider-Man,GC,Action,Activision,Treyarch,7.101890450799806,0.37,0.29,0.0,0.07,0.01,2005,1044,56
Prince of Persia: The Forgotten Sands,PSP,Action,Ubisoft,Quebec City,7.101890450799806,0.38,0.09,0.01,0.18,0.1,2010,1012,2
Rampage: Total Destruction,PS2,Action,Midway Games,"Pipeworks Software, Inc.",7.101890450799806,0.37,0.18,0.0,0.14,0.05,2006,255,25
Dynasty Warriors 9,PS4,Action,Tecmo Koei,Omega Force,7.101890450799806,0.37,0.1,0.17,0.06,0.03,2018,196,145
Fragile Dreams: Farewell Ruins of the Moon,Wii,Role-Playing,Xseed Games,Tri-Crescendo,6.7,0.37,0.16,0.06,0.12,0.03,2010,79,5
Shin Megami Tensei II,SNES,Role-Playing,Atlus,Atlus Co.,7.101890450799806,0.37,0.0,0.37,0.0,0.0,1994,226,32
Marvel: Ultimate Alliance,PSP,Role-Playing,Activision,Vicarious Visions,8.5,0.37,0.33,0.0,0.0,0.03,2006,1044,91
Dragonfire,2600,Action,Imagic,Imagic,7.101890450799806,0.37,0.35,0.0,0.02,0.0,1982,4,4
Yakuza: Kiwami 2,PS4,Action,Sega,Sega,7.101890450799806,0.37,0.08,0.19,0.06,0.03,2018,640,154
Petz: Catz 2,PS2,Simulation,Ubisoft,Yuke's Media Creations,7.101890450799806,0.37,0.18,0.0,0.14,0.05,2007,1012,22
Imagine: Salon Stylist,DS,Simulation,Ubisoft,Playbox Limited,7.101890450799806,0.37,0.23,0.0,0.11,0.03,2009,1012,1
Hell's Kitchen: The Game,DS,Simulation,Ubisoft,Ludia Inc.,7.101890450799806,0.37,0.34,0.0,0.0,0.03,2008,1012,14
The Golden Compass,PSP,Adventure,Sega,Shiny Entertainment,2.8,0.37,0.11,0.0,0.16,0.1,2007,640,19
Petz Rescue: Ocean Patrol,DS,Adventure,Ubisoft,Magic Pockets,7.101890450799806,0.38,0.35,0.0,0.0,0.03,2008,1012,30
Kileak: The DNA Imperative,PS,Shooter,Sony Computer Entertainment,Genki,7.101890450799806,0.37,0.08,0.21,0.06,0.02,1995,568,34
Quake 4,X360,Shooter,Activision,id Software / Raven Software,7.3,0.37,0.32,0.0,0.02,0.03,2005,1044,2
Panzer Dragoon,SAT,Shooter,Sega,Team Andromeda,7.101890450799806,0.37,0.0,0.37,0.0,0.0,1995,640,3
Turok: Rage Wars,N64,Shooter,Acclaim Entertainment,Acclaim Studios Austin,7.101890450799806,0.37,0.3,0.0,0.06,0.0,1999,195,10
Rage,PC,Shooter,Bethesda Softworks,id Software,7.8,0.37,0.14,0.0,0.18,0.05,2011,113,13
The House of the Dead: Overkill - Extended Cut,PS3,Shooter,Sega,Headstrong Games,7.2,0.37,0.15,0.0,0.16,0.05,2011,640,9
Wanted: Weapons of Fate,X360,Shooter,Warner Bros. Interactive,GRIN,6.2,0.37,0.17,0.0,0.15,0.04,2009,126,8
Solaris,2600,Shooter,Atari,Atari,7.101890450799806,0.37,0.35,0.0,0.02,0.0,1986,335,72
Life is Strange,PS4,Adventure,Square Enix,DONTNOD Entertainment,7.101890450799806,0.37,0.11,0.05,0.16,0.05,2016,209,7
ESPN X Games Skateboarding,PS2,Sports,Konami,Konami Computer Entertainment Osaka,7.101890450799806,0.37,0.18,0.0,0.14,0.05,2001,769,26
One Piece: Gigant Battle!,DS,Fighting,Namco Bandai,Ganbarion,7.101890450799806,0.36,0.0,0.36,0.0,0.0,2010,333,21
BlazBlue: Calamity Trigger,X360,Fighting,Aksys Games,Arc System Works,8.5,0.36,0.21,0.04,0.08,0.03,2009,105,75
Dragon Ball Z: Infinite World,PS2,Fighting,Atari,Dimps Corporation,7.101890450799806,0.37,0.08,0.21,0.06,0.02,2008,335,25
My Horse & Me,DS,Sports,Atari,Mistic Software,7.101890450799806,0.36,0.33,0.0,0.0,0.03,2008,335,14
Big Bass World Championship,PS,Sports,Hot-B,Unknown,7.101890450799806,0.36,0.2,0.0,0.14,0.02,1997,3,439
Rapala Pro Fishing,PS2,Sports,Activision,Sand Grain Studios,7.101890450799806,0.37,0.18,0.0,0.14,0.05,2004,1044,18
Tiger Woods PGA Tour 14,X360,Sports,EA Sports,EA Tiburon,7.101890450799806,0.36,0.21,0.0,0.12,0.03,2013,540,193
J-League Pro Soccer Club o Tsukurou '04,PS2,Sports,Sega,Smilebit,7.101890450799806,0.36,0.0,0.36,0.0,0.0,2004,640,13
NHL 2K10,PS2,Sports,2K Sports,Visual Concepts,7.101890450799806,0.36,0.17,0.0,0.14,0.05,2009,183,134
J-League Pro Soccer Club o Tsukurou!,DC,Sports,Sega,Smilebit,7.101890450799806,0.36,0.0,0.36,0.0,0.0,1999,640,13
Sniper: Ghost Warrior 3,PS4,Shooter,City Interactive,City Interactive,7.101890450799806,0.38,0.14,0.03,0.15,0.06,2017,29,26
Left 4 Dead 2,PC,Shooter,Valve,Certain Affinity / Valve Software,9.0,0.36,0.0,0.0,0.32,0.04,2009,4,1
Earth Defense Force 2025,PS3,Shooter,D3Publisher,Sandlot,7.101890450799806,0.36,0.04,0.27,0.03,0.01,2014,54,13
SOCOM: Tactical Strike,PSP,Shooter,Sony Computer Entertainment,Slant Six,7.1,0.36,0.32,0.0,0.01,0.03,2007,568,1
Okage: Shadow King,PS2,Role-Playing,Sony Computer Entertainment,Zener Works,7.101890450799806,0.37,0.14,0.08,0.11,0.04,2001,568,1
NBA Live 2003,XB,Sports,EA Sports,EA Canada,7.101890450799806,0.36,0.31,0.0,0.04,0.01,2002,540,292
ESPN: Sports Connection,WiiU,Sports,Ubisoft,Ubisoft Barcelona,3.0,0.36,0.2,0.0,0.13,0.03,2012,1012,2
Zero4 Champ RR,SNES,Sports,Media Rings,Media Rings,7.101890450799806,0.36,0.0,0.36,0.0,0.0,1994,2,2
High Heat Major League Baseball 2004,PS2,Sports,3DO,3DO,7.101890450799806,0.37,0.18,0.0,0.14,0.05,2003,45,34
Tekken Hybrid,PS3,Fighting,Namco,Namco Bandai Games,4.0,0.36,0.21,0.04,0.07,0.04,2011,175,123
Super Fire ProWrestling Special,SNES,Fighting,Human Entertainment,Human Club,7.101890450799806,0.36,0.0,0.36,0.0,0.0,1994,11,4
Yuu Yuu Hakusho,SNES,Fighting,Namco,Namco,7.101890450799806,0.36,0.0,0.36,0.0,0.0,1993,175,114
Boxer's Road,PS,Fighting,New,New Corporation,7.101890450799806,0.36,0.0,0.33,0.0,0.02,1995,1,1
Breath of Fire II,SNES,Role-Playing,Capcom,Capcom,8.3,0.36,0.0,0.36,0.0,0.0,1995,437,294
Arc the Lad: Twilight of the Spirits,PS2,Role-Playing,Sony Computer Entertainment,Cattle Call,7.3,0.37,0.18,0.0,0.14,0.05,2003,568,8
Toriko: Gourmet Survival!,PSP,Role-Playing,Namco Bandai,Namco Bandai Games,7.101890450799806,0.36,0.0,0.36,0.0,0.0,2011,333,123
Sword Art Online: Lost Song,PS4,Role-Playing,Namco Bandai Games,Namco Bandai Games,7.101890450799806,0.36,0.19,0.0,0.11,0.06,2015,327,123
LocoRoco 2,PSP,Platform,Sony Computer Entertainment,SCE Japan Studio,8.5,0.36,0.21,0.01,0.09,0.05,2009,568,21
Just Dance 2016,X360,Music,Ubisoft,Ubisoft Paris,7.101890450799806,0.36,0.26,0.0,0.06,0.04,2015,1012,67
North American Hunting Extravaganza,Wii,Sports,Destineer,Arcade Moon,7.101890450799806,0.36,0.33,0.0,0.0,0.03,2008,76,4
Shaun Palmer's Pro Snowboarder,GBA,Sports,Activision,Natsume,7.101890450799806,0.37,0.26,0.0,0.1,0.01,2001,1044,33
Tiger Woods PGA Tour 09,PSP,Sports,EA Sports,EA Tiburon,5.2,0.36,0.07,0.0,0.19,0.1,2008,540,193
Hamster Club 3,GBA,Simulation,Jorudan,Jorudan,7.101890450799806,0.36,0.0,0.35,0.0,0.01,2002,3,5
Formula 1 Championship Edition,PS,Racing,Sony Computer Entertainment,Bizarre Creations,8.5,0.36,0.06,0.23,0.04,0.02,1997,568,17
NFL GameDay 2001,PS2,Sports,Sony Computer Entertainment,989 Sports,7.101890450799806,0.37,0.18,0.0,0.14,0.05,2000,568,35
Need for Speed: The Run,PC,Racing,Electronic Arts,EA Black Box,7.101890450799806,0.37,0.09,0.0,0.21,0.07,2011,843,48
World's Scariest Police Chases,PS,Racing,Activision,UDS,7.101890450799806,0.36,0.2,0.0,0.14,0.02,2001,1044,3
LEGO Racers,PS,Racing,LEGO Media,High Voltage Software,7.101890450799806,0.36,0.2,0.0,0.14,0.02,1999,13,69
